district_gadm,state_gadm,quarter,year,q,quarter_num,deposits,district_rbi,state_rbi
Sitamarhi,Bihar,2004Q2,2004,2,2,94,SITAMARHI,BIHAR
Sitamarhi,Bihar,2004Q3,2004,3,3,95,SITAMARHI,BIHAR
Sitamarhi,Bihar,2004Q4,2004,4,4,95,SITAMARHI,BIHAR
Sitamarhi,Bihar,2005Q1,2005,1,5,95,SITAMARHI,BIHAR
Sitamarhi,Bihar,2005Q2,2005,2,6,96,SITAMARHI,BIHAR
Sitamarhi,Bihar,2005Q3,2005,3,7,96,SITAMARHI,BIHAR
Sitamarhi,Bihar,2005Q4,2005,4,8,96,SITAMARHI,BIHAR
Sitamarhi,Bihar,2006Q1,2006,1,9,96,SITAMARHI,BIHAR
Sitamarhi,Bihar,2006Q2,2006,2,10,97,SITAMARHI,BIHAR
Sitamarhi,Bihar,2006Q3,2006,3,11,97,SITAMARHI,BIHAR
Sitamarhi,Bihar,2006Q4,2006,4,12,97,SITAMARHI,BIHAR
Sitamarhi,Bihar,2007Q1,2007,1,13,97,SITAMARHI,BIHAR
Sitamarhi,Bihar,2007Q2,2007,2,14,97,SITAMARHI,BIHAR
Sitamarhi,Bihar,2007Q3,2007,3,15,97,SITAMARHI,BIHAR
Sitamarhi,Bihar,2007Q4,2007,4,16,97,SITAMARHI,BIHAR
Sitamarhi,Bihar,2008Q1,2008,1,17,99,SITAMARHI,BIHAR
Sitamarhi,Bihar,2008Q2,2008,2,18,101,SITAMARHI,BIHAR
Sitamarhi,Bihar,2008Q3,2008,3,19,101,SITAMARHI,BIHAR
Sitamarhi,Bihar,2008Q4,2008,4,20,101,SITAMARHI,BIHAR
Sitamarhi,Bihar,2009Q1,2009,1,21,101,SITAMARHI,BIHAR
Sitamarhi,Bihar,2009Q2,2009,2,22,102,SITAMARHI,BIHAR
Sitamarhi,Bihar,2009Q3,2009,3,23,103,SITAMARHI,BIHAR
Sitamarhi,Bihar,2009Q4,2009,4,24,105,SITAMARHI,BIHAR
Sitamarhi,Bihar,2010Q1,2010,1,25,105,SITAMARHI,BIHAR
Sitamarhi,Bihar,2010Q2,2010,2,26,106,SITAMARHI,BIHAR
Sitamarhi,Bihar,2010Q3,2010,3,27,107,SITAMARHI,BIHAR
Sitamarhi,Bihar,2010Q4,2010,4,28,107,SITAMARHI,BIHAR
Sitamarhi,Bihar,2011Q1,2011,1,29,108,SITAMARHI,BIHAR
Sitamarhi,Bihar,2011Q2,2011,2,30,109,SITAMARHI,BIHAR
Sitamarhi,Bihar,2011Q3,2011,3,31,112,SITAMARHI,BIHAR
Sitamarhi,Bihar,2011Q4,2011,4,32,112,SITAMARHI,BIHAR
Sitamarhi,Bihar,2012Q1,2012,1,33,113,SITAMARHI,BIHAR
Sitamarhi,Bihar,2012Q2,2012,2,34,115,SITAMARHI,BIHAR
Sitamarhi,Bihar,2012Q3,2012,3,35,117,SITAMARHI,BIHAR
Sitamarhi,Bihar,2012Q4,2012,4,36,121,SITAMARHI,BIHAR
Sitamarhi,Bihar,2013Q1,2013,1,37,122,SITAMARHI,BIHAR
Sitamarhi,Bihar,2013Q2,2013,2,38,125,SITAMARHI,BIHAR
Sitamarhi,Bihar,2013Q3,2013,3,39,124,SITAMARHI,BIHAR
Sitamarhi,Bihar,2013Q4,2013,4,40,128,SITAMARHI,BIHAR
Sitamarhi,Bihar,2014Q1,2014,1,41,131,SITAMARHI,BIHAR
Sitamarhi,Bihar,2014Q2,2014,2,42,134,SITAMARHI,BIHAR
Sitamarhi,Bihar,2014Q3,2014,3,43,135,SITAMARHI,BIHAR
Sitamarhi,Bihar,2014Q4,2014,4,44,136,SITAMARHI,BIHAR
Sitamarhi,Bihar,2015Q1,2015,1,45,136,SITAMARHI,BIHAR
Sitamarhi,Bihar,2015Q2,2015,2,46,138,SITAMARHI,BIHAR
Sitamarhi,Bihar,2015Q3,2015,3,47,140,SITAMARHI,BIHAR
Sitamarhi,Bihar,2015Q4,2015,4,48,142,SITAMARHI,BIHAR
Sitamarhi,Bihar,2016Q1,2016,1,49,143,SITAMARHI,BIHAR
Sitamarhi,Bihar,2016Q2,2016,2,50,145,SITAMARHI,BIHAR
Sitamarhi,Bihar,2017Q2,2017,2,51,148,SITAMARHI,BIHAR
Sitamarhi,Bihar,2017Q3,2017,3,52,148,SITAMARHI,BIHAR
Sitamarhi,Bihar,2017Q4,2017,4,53,147,SITAMARHI,BIHAR
Sitamarhi,Bihar,2018Q1,2018,1,54,147,SITAMARHI,BIHAR
Sitamarhi,Bihar,2018Q2,2018,2,55,148,SITAMARHI,BIHAR
Sitamarhi,Bihar,2018Q3,2018,3,56,149,SITAMARHI,BIHAR
Sitamarhi,Bihar,2018Q4,2018,4,57,149,SITAMARHI,BIHAR
Sitamarhi,Bihar,2019Q1,2019,1,58,149,SITAMARHI,BIHAR
Sitamarhi,Bihar,2019Q2,2019,2,59,155,SITAMARHI,BIHAR
Sitamarhi,Bihar,2019Q3,2019,3,60,156,SITAMARHI,BIHAR
Sitamarhi,Bihar,2019Q4,2019,4,61,157,SITAMARHI,BIHAR
Sitamarhi,Bihar,2020Q1,2020,1,62,157,SITAMARHI,BIHAR
Sitamarhi,Bihar,2020Q2,2020,2,63,159,SITAMARHI,BIHAR
Sitamarhi,Bihar,2020Q3,2020,3,64,161,SITAMARHI,BIHAR
Sitamarhi,Bihar,2020Q4,2020,4,65,162,SITAMARHI,BIHAR
Sitamarhi,Bihar,2021Q1,2021,1,66,164,SITAMARHI,BIHAR
Sitamarhi,Bihar,2021Q2,2021,2,67,162,SITAMARHI,BIHAR
Sitamarhi,Bihar,2021Q3,2021,3,68,162,SITAMARHI,BIHAR
Sitamarhi,Bihar,2021Q4,2021,4,69,162,SITAMARHI,BIHAR
Sitamarhi,Bihar,2022Q1,2022,1,70,161,SITAMARHI,BIHAR
Sitamarhi,Bihar,2022Q2,2022,2,71,162,SITAMARHI,BIHAR
Sitamarhi,Bihar,2022Q3,2022,3,72,163,SITAMARHI,BIHAR
Sitamarhi,Bihar,2022Q4,2022,4,73,163,SITAMARHI,BIHAR
Sitamarhi,Bihar,2023Q1,2023,1,74,6771.928400000001,SITAMARHI,BIHAR
Sitamarhi,Bihar,2023Q2,2023,2,75,6743.657300000001,SITAMARHI,BIHAR
Sitamarhi,Bihar,2023Q3,2023,3,76,7116.4047,SITAMARHI,BIHAR
Sitamarhi,Bihar,2023Q4,2023,4,77,7213.2995,SITAMARHI,BIHAR
Sitamarhi,Bihar,2024Q1,2024,1,78,7715.0581,SITAMARHI,BIHAR
Sitamarhi,Bihar,2024Q2,2024,2,79,7563.5061,SITAMARHI,BIHAR
Sitamarhi,Bihar,2024Q3,2024,3,80,7764.4728,SITAMARHI,BIHAR
Sitamarhi,Bihar,2024Q4,2024,4,81,7976.3760999999995,SITAMARHI,BIHAR
Sitamarhi,Bihar,2025Q1,2025,1,82,8246.3751,SITAMARHI,BIHAR
Sitamarhi,Bihar,2025Q2,2025,2,83,8277.801,SITAMARHI,BIHAR
Sitamarhi,Bihar,2025Q3,2025,3,84,8970.7661,SITAMARHI,BIHAR
Sitapur,Uttar Pradesh,2004Q1,2004,1,1,160,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2004Q2,2004,2,2,159,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2004Q3,2004,3,3,159,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2004Q4,2004,4,4,158,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2005Q1,2005,1,5,158,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2005Q2,2005,2,6,158,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2005Q3,2005,3,7,158,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2005Q4,2005,4,8,158,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2006Q1,2006,1,9,158,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2006Q2,2006,2,10,159,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2006Q3,2006,3,11,159,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2006Q4,2006,4,12,159,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2007Q1,2007,1,13,160,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2007Q2,2007,2,14,163,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2007Q3,2007,3,15,164,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2007Q4,2007,4,16,165,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2008Q1,2008,1,17,167,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2008Q2,2008,2,18,170,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2008Q3,2008,3,19,172,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2008Q4,2008,4,20,173,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2009Q1,2009,1,21,176,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2009Q2,2009,2,22,176,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2009Q3,2009,3,23,176,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2009Q4,2009,4,24,177,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2010Q1,2010,1,25,179,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2010Q2,2010,2,26,179,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2010Q3,2010,3,27,180,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2010Q4,2010,4,28,186,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2011Q1,2011,1,29,187,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2011Q2,2011,2,30,189,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2011Q3,2011,3,31,193,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2011Q4,2011,4,32,195,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2012Q1,2012,1,33,205,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2012Q2,2012,2,34,207,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2012Q3,2012,3,35,208,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2012Q4,2012,4,36,208,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2013Q1,2013,1,37,214,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2013Q2,2013,2,38,217,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2013Q3,2013,3,39,215,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2013Q4,2013,4,40,223,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2014Q1,2014,1,41,239,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2014Q2,2014,2,42,247,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2014Q3,2014,3,43,253,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2014Q4,2014,4,44,259,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2015Q1,2015,1,45,265,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2015Q2,2015,2,46,263,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2015Q3,2015,3,47,269,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2015Q4,2015,4,48,275,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2016Q1,2016,1,49,274,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2016Q2,2016,2,50,277,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2017Q2,2017,2,51,282,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2017Q3,2017,3,52,282,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2017Q4,2017,4,53,283,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2018Q1,2018,1,54,282,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2018Q2,2018,2,55,282,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2018Q3,2018,3,56,282,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2018Q4,2018,4,57,283,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2019Q1,2019,1,58,283,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2019Q2,2019,2,59,287,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2019Q3,2019,3,60,291,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2019Q4,2019,4,61,290,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2020Q1,2020,1,62,292,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2020Q2,2020,2,63,292,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2020Q3,2020,3,64,293,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2020Q4,2020,4,65,297,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2021Q1,2021,1,66,297,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2021Q2,2021,2,67,299,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2021Q3,2021,3,68,298,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2021Q4,2021,4,69,297,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2022Q1,2022,1,70,297,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2022Q2,2022,2,71,297,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2022Q3,2022,3,72,298,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2022Q4,2022,4,73,299,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2023Q1,2023,1,74,8746.411199999999,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2023Q2,2023,2,75,8610.3,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2023Q3,2023,3,76,8916.5771,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2023Q4,2023,4,77,9136.503700000001,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2024Q1,2024,1,78,9839.9659,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2024Q2,2024,2,79,9747.0316,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2024Q3,2024,3,80,10023.0521,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2024Q4,2024,4,81,10315.1185,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2025Q1,2025,1,82,10848.786399999999,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2025Q2,2025,2,83,10537.2144,SITAPUR,UTTAR PRADESH
Sitapur,Uttar Pradesh,2025Q3,2025,3,84,10959.9876,SITAPUR,UTTAR PRADESH
Sivaganga,Tamil Nadu,2004Q1,2004,1,1,109,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2004Q2,2004,2,2,109,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2004Q3,2004,3,3,110,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2004Q4,2004,4,4,111,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2005Q1,2005,1,5,111,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2005Q2,2005,2,6,111,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2005Q3,2005,3,7,111,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2005Q4,2005,4,8,112,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2006Q1,2006,1,9,113,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2006Q2,2006,2,10,113,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2006Q3,2006,3,11,113,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2006Q4,2006,4,12,116,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2007Q1,2007,1,13,118,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2007Q2,2007,2,14,119,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2007Q3,2007,3,15,121,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2007Q4,2007,4,16,123,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2008Q1,2008,1,17,127,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2008Q2,2008,2,18,135,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2008Q3,2008,3,19,139,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2008Q4,2008,4,20,140,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2009Q1,2009,1,21,142,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2009Q2,2009,2,22,144,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2009Q3,2009,3,23,146,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2009Q4,2009,4,24,146,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2010Q1,2010,1,25,150,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2010Q2,2010,2,26,151,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2010Q3,2010,3,27,151,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2010Q4,2010,4,28,152,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2011Q1,2011,1,29,154,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2011Q2,2011,2,30,155,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2011Q3,2011,3,31,159,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2011Q4,2011,4,32,159,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2012Q1,2012,1,33,166,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2012Q2,2012,2,34,168,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2012Q3,2012,3,35,174,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2012Q4,2012,4,36,176,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2013Q1,2013,1,37,180,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2013Q2,2013,2,38,185,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2013Q3,2013,3,39,193,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2013Q4,2013,4,40,200,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2014Q1,2014,1,41,207,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2014Q2,2014,2,42,210,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2014Q3,2014,3,43,218,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2014Q4,2014,4,44,218,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2015Q1,2015,1,45,220,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2015Q2,2015,2,46,224,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2015Q3,2015,3,47,227,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2015Q4,2015,4,48,229,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2016Q1,2016,1,49,231,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2016Q2,2016,2,50,233,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2017Q2,2017,2,51,245,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2017Q3,2017,3,52,246,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2017Q4,2017,4,53,247,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2018Q1,2018,1,54,245,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2018Q2,2018,2,55,246,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2018Q3,2018,3,56,245,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2018Q4,2018,4,57,248,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2019Q1,2019,1,58,250,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2019Q2,2019,2,59,251,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2019Q3,2019,3,60,252,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2019Q4,2019,4,61,253,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2020Q1,2020,1,62,253,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2020Q2,2020,2,63,253,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2020Q3,2020,3,64,255,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2020Q4,2020,4,65,257,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2021Q1,2021,1,66,258,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2021Q2,2021,2,67,257,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2021Q3,2021,3,68,259,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2021Q4,2021,4,69,260,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2022Q1,2022,1,70,258,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2022Q2,2022,2,71,259,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2022Q3,2022,3,72,258,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2022Q4,2022,4,73,259,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2023Q1,2023,1,74,10151.1319,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2023Q2,2023,2,75,10386.5476,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2023Q3,2023,3,76,10647.9043,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2023Q4,2023,4,77,10824.8889,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2024Q1,2024,1,78,11050.2605,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2024Q2,2024,2,79,11168.663,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2024Q3,2024,3,80,11367.0677,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2024Q4,2024,4,81,11493.064699999999,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2025Q1,2025,1,82,11659.3982,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2025Q2,2025,2,83,11984.260999999999,SIVAGANGA,TAMIL NADU
Sivaganga,Tamil Nadu,2025Q3,2025,3,84,12416.0739,SIVAGANGA,TAMIL NADU
Sivasagar,Assam,2004Q1,2004,1,1,56,SIBSAGAR,ASSAM
Sivasagar,Assam,2004Q2,2004,2,2,56,SIBSAGAR,ASSAM
Sivasagar,Assam,2004Q3,2004,3,3,56,SIBSAGAR,ASSAM
Sivasagar,Assam,2004Q4,2004,4,4,56,SIBSAGAR,ASSAM
Sivasagar,Assam,2005Q1,2005,1,5,57,SIBSAGAR,ASSAM
Sivasagar,Assam,2005Q2,2005,2,6,57,SIBSAGAR,ASSAM
Sivasagar,Assam,2005Q3,2005,3,7,57,SIBSAGAR,ASSAM
Sivasagar,Assam,2005Q4,2005,4,8,57,SIBSAGAR,ASSAM
Sivasagar,Assam,2006Q1,2006,1,9,57,SIBSAGAR,ASSAM
Sivasagar,Assam,2006Q2,2006,2,10,57,SIBSAGAR,ASSAM
Sivasagar,Assam,2006Q3,2006,3,11,56,SIBSAGAR,ASSAM
Sivasagar,Assam,2006Q4,2006,4,12,56,SIBSAGAR,ASSAM
Sivasagar,Assam,2007Q1,2007,1,13,56,SIBSAGAR,ASSAM
Sivasagar,Assam,2007Q2,2007,2,14,56,SIBSAGAR,ASSAM
Sivasagar,Assam,2007Q3,2007,3,15,56,SIBSAGAR,ASSAM
Sivasagar,Assam,2007Q4,2007,4,16,56,SIBSAGAR,ASSAM
Sivasagar,Assam,2008Q1,2008,1,17,57,SIBSAGAR,ASSAM
Sivasagar,Assam,2008Q2,2008,2,18,58,SIBSAGAR,ASSAM
Sivasagar,Assam,2008Q3,2008,3,19,58,SIBSAGAR,ASSAM
Sivasagar,Assam,2008Q4,2008,4,20,60,SIBSAGAR,ASSAM
Sivasagar,Assam,2009Q1,2009,1,21,61,SIBSAGAR,ASSAM
Sivasagar,Assam,2009Q2,2009,2,22,62,SIBSAGAR,ASSAM
Sivasagar,Assam,2009Q3,2009,3,23,63,SIBSAGAR,ASSAM
Sivasagar,Assam,2009Q4,2009,4,24,65,SIBSAGAR,ASSAM
Sivasagar,Assam,2010Q1,2010,1,25,67,SIBSAGAR,ASSAM
Sivasagar,Assam,2010Q2,2010,2,26,67,SIBSAGAR,ASSAM
Sivasagar,Assam,2010Q3,2010,3,27,69,SIBSAGAR,ASSAM
Sivasagar,Assam,2010Q4,2010,4,28,69,SIBSAGAR,ASSAM
Sivasagar,Assam,2011Q1,2011,1,29,72,SIBSAGAR,ASSAM
Sivasagar,Assam,2011Q2,2011,2,30,72,SIBSAGAR,ASSAM
Sivasagar,Assam,2011Q3,2011,3,31,73,SIBSAGAR,ASSAM
Sivasagar,Assam,2011Q4,2011,4,32,73,SIBSAGAR,ASSAM
Sivasagar,Assam,2012Q1,2012,1,33,73,SIBSAGAR,ASSAM
Sivasagar,Assam,2012Q2,2012,2,34,73,SIBSAGAR,ASSAM
Sivasagar,Assam,2012Q3,2012,3,35,74,SIBSAGAR,ASSAM
Sivasagar,Assam,2012Q4,2012,4,36,74,SIBSAGAR,ASSAM
Sivasagar,Assam,2013Q1,2013,1,37,75,SIBSAGAR,ASSAM
Sivasagar,Assam,2013Q2,2013,2,38,77,SIBSAGAR,ASSAM
Sivasagar,Assam,2013Q3,2013,3,39,77,SIBSAGAR,ASSAM
Sivasagar,Assam,2013Q4,2013,4,40,78,SIBSAGAR,ASSAM
Sivasagar,Assam,2014Q1,2014,1,41,83,SIBSAGAR,ASSAM
Sivasagar,Assam,2014Q2,2014,2,42,85,SIBSAGAR,ASSAM
Sivasagar,Assam,2014Q3,2014,3,43,87,SIBSAGAR,ASSAM
Sivasagar,Assam,2014Q4,2014,4,44,89,SIBSAGAR,ASSAM
Sivasagar,Assam,2015Q1,2015,1,45,89,SIBSAGAR,ASSAM
Sivasagar,Assam,2015Q2,2015,2,46,89,SIBSAGAR,ASSAM
Sivasagar,Assam,2015Q3,2015,3,47,90,SIBSAGAR,ASSAM
Sivasagar,Assam,2015Q4,2015,4,48,90,SIBSAGAR,ASSAM
Sivasagar,Assam,2016Q1,2016,1,49,90,SIBSAGAR,ASSAM
Sivasagar,Assam,2016Q2,2016,2,50,91,SIBSAGAR,ASSAM
Sivasagar,Assam,2017Q2,2017,2,51,98,SIBSAGAR,ASSAM
