district_gadm,state_gadm,year,q,quarter,quarter_num,flood_exposure_ruleA_qt,flood_exposure_ruleB_qt,deposits
DINDIGUL,TAMIL NADU,2024,4,2024Q4,40,0,0,15104.3733
DINDORI,MADHYA PRADESH,2015,1,2015Q1,1,0,0,707.2026
DINDORI,MADHYA PRADESH,2015,2,2015Q2,2,0,0,714.3452
DINDORI,MADHYA PRADESH,2015,3,2015Q3,3,0,0,749.998
DINDORI,MADHYA PRADESH,2015,4,2015Q4,4,0,0,752.3756
DINDORI,MADHYA PRADESH,2016,1,2016Q1,5,0,0,784.606
DINDORI,MADHYA PRADESH,2016,2,2016Q2,6,0,0,787.4834
DINDORI,MADHYA PRADESH,2017,2,2017Q2,10,0,0,954.0467
DINDORI,MADHYA PRADESH,2017,3,2017Q3,11,0,0,958.1608
DINDORI,MADHYA PRADESH,2017,4,2017Q4,12,0,0,943.1456
DINDORI,MADHYA PRADESH,2018,1,2018Q1,13,0,0,987.818
DINDORI,MADHYA PRADESH,2018,2,2018Q2,14,0,0,994.0961
DINDORI,MADHYA PRADESH,2018,3,2018Q3,15,0,0,1027.2068
DINDORI,MADHYA PRADESH,2018,4,2018Q4,16,0,0,1009.3982
DINDORI,MADHYA PRADESH,2019,1,2019Q1,17,0,0,1055.0237
DINDORI,MADHYA PRADESH,2019,2,2019Q2,18,0,0,1083.6706
DINDORI,MADHYA PRADESH,2019,3,2019Q3,19,0,0,1111.3433
DINDORI,MADHYA PRADESH,2019,4,2019Q4,20,0,0,1079.1377
DINDORI,MADHYA PRADESH,2020,1,2020Q1,21,0,0,1121.5354
DINDORI,MADHYA PRADESH,2020,2,2020Q2,22,1,0,1234.1683
DINDORI,MADHYA PRADESH,2020,3,2020Q3,23,0,0,1233.4683
DINDORI,MADHYA PRADESH,2020,4,2020Q4,24,0,0,1232.9517
DINDORI,MADHYA PRADESH,2021,1,2021Q1,25,0,0,1312.0771
DINDORI,MADHYA PRADESH,2021,2,2021Q2,26,0,0,1334.9587
DINDORI,MADHYA PRADESH,2021,3,2021Q3,27,0,0,1318.884
DINDORI,MADHYA PRADESH,2021,4,2021Q4,28,0,0,1298.7545
DINDORI,MADHYA PRADESH,2022,1,2022Q1,29,0,0,1335.5519
DINDORI,MADHYA PRADESH,2022,2,2022Q2,30,1,0,1340.0906
DINDORI,MADHYA PRADESH,2022,3,2022Q3,31,0,0,1347.3129
DINDORI,MADHYA PRADESH,2022,4,2022Q4,32,0,0,1421.5603
DINDORI,MADHYA PRADESH,2023,1,2023Q1,33,0,0,1315.5603999999998
DINDORI,MADHYA PRADESH,2023,2,2023Q2,34,0,0,1325.2667
DINDORI,MADHYA PRADESH,2023,3,2023Q3,35,0,0,1376.9922
DINDORI,MADHYA PRADESH,2023,4,2023Q4,36,0,0,1390.8242
DINDORI,MADHYA PRADESH,2024,1,2024Q1,37,0,0,1558.6689
DINDORI,MADHYA PRADESH,2024,2,2024Q2,38,0,0,1517.0728
DINDORI,MADHYA PRADESH,2024,3,2024Q3,39,0,0,1530.4924
DINDORI,MADHYA PRADESH,2024,4,2024Q4,40,0,0,1592.1293999999998
DIU,DAMAN AND DIU,2015,1,2015Q1,1,0,0,1234.0741
DIU,DAMAN AND DIU,2015,2,2015Q2,2,0,0,1279.1935
DIU,DAMAN AND DIU,2015,3,2015Q3,3,0,0,1315.8189
DIU,DAMAN AND DIU,2015,4,2015Q4,4,0,0,1349.3679
DIU,DAMAN AND DIU,2016,1,2016Q1,5,0,0,1390.0772
DIU,DAMAN AND DIU,2016,2,2016Q2,6,0,0,1409.326
DIU,DAMAN AND DIU,2017,2,2017Q2,10,0,0,1619.2201
DIU,DAMAN AND DIU,2017,3,2017Q3,11,0,0,1626.1641
DIU,DAMAN AND DIU,2017,4,2017Q4,12,0,0,1668.0693
DIU,DAMAN AND DIU,2018,1,2018Q1,13,0,0,1714.9547
DIU,DAMAN AND DIU,2018,2,2018Q2,14,0,0,1733.7036
DIU,DAMAN AND DIU,2018,3,2018Q3,15,0,0,1748.1755
DIU,DAMAN AND DIU,2018,4,2018Q4,16,0,0,1806.066
DIU,DAMAN AND DIU,2019,1,2019Q1,17,0,0,1792.6739
DIU,DAMAN AND DIU,2019,2,2019Q2,18,0,0,1827.06
DIU,DAMAN AND DIU,2019,3,2019Q3,19,0,0,1820.2163
DIU,DAMAN AND DIU,2019,4,2019Q4,20,0,0,1880.6049
DIU,DAMAN AND DIU,2020,1,2020Q1,21,0,0,1972.8075
DIU,DAMAN AND DIU,2020,2,2020Q2,22,0,0,2155.8472
DIU,DAMAN AND DIU,2020,3,2020Q3,23,0,0,2189.052
DIU,DAMAN AND DIU,2020,4,2020Q4,24,0,0,2257.5095
DIU,DAMAN AND DIU,2021,1,2021Q1,25,0,0,2324.5285
DIU,DAMAN AND DIU,2021,2,2021Q2,26,0,0,2367.8457
DIU,DAMAN AND DIU,2021,3,2021Q3,27,0,0,2443.9181
DIU,DAMAN AND DIU,2021,4,2021Q4,28,0,0,2459.2038
DIU,DAMAN AND DIU,2022,1,2022Q1,29,0,0,2502.9919
DIU,DAMAN AND DIU,2022,2,2022Q2,30,0,0,2504.2122
DIU,DAMAN AND DIU,2022,3,2022Q3,31,0,0,2452.1822
DIU,DAMAN AND DIU,2022,4,2022Q4,32,0,0,2561.3736
DIU,DAMAN AND DIU,2023,1,2023Q1,33,0,0,2667.2369
DIU,DAMAN AND DIU,2023,2,2023Q2,34,0,0,2746.3585
DIU,DAMAN AND DIU,2023,3,2023Q3,35,0,0,2707.6307
DIU,DAMAN AND DIU,2023,4,2023Q4,36,0,0,2709.3979
DIU,DAMAN AND DIU,2024,1,2024Q1,37,0,0,2843.3226
DIU,DAMAN AND DIU,2024,2,2024Q2,38,0,0,2831.3518
DIU,DAMAN AND DIU,2024,3,2024Q3,39,0,0,2902.3589
DIU,DAMAN AND DIU,2024,4,2024Q4,40,0,0,2926.2148
DODA,JAMMU AND KASHMIR,2015,1,2015Q1,1,0,0,1150.8923
DODA,JAMMU AND KASHMIR,2015,2,2015Q2,2,0,0,1147.4695
DODA,JAMMU AND KASHMIR,2015,3,2015Q3,3,0,0,1190.4133
DODA,JAMMU AND KASHMIR,2015,4,2015Q4,4,0,0,1240.841
DODA,JAMMU AND KASHMIR,2016,1,2016Q1,5,0,0,1328.3001
DODA,JAMMU AND KASHMIR,2016,2,2016Q2,6,0,0,1355.6916
DODA,JAMMU AND KASHMIR,2017,2,2017Q2,10,0,0,1595.6621
DODA,JAMMU AND KASHMIR,2017,3,2017Q3,11,0,0,1577.2998
DODA,JAMMU AND KASHMIR,2017,4,2017Q4,12,0,0,1569.8907
DODA,JAMMU AND KASHMIR,2018,1,2018Q1,13,0,0,1643.6189
DODA,JAMMU AND KASHMIR,2018,2,2018Q2,14,0,0,1668.3224
DODA,JAMMU AND KASHMIR,2018,3,2018Q3,15,0,0,1727.6409
DODA,JAMMU AND KASHMIR,2018,4,2018Q4,16,0,0,1803.2697
DODA,JAMMU AND KASHMIR,2019,1,2019Q1,17,0,0,1907.3292
DODA,JAMMU AND KASHMIR,2019,2,2019Q2,18,0,0,1938.1494
DODA,JAMMU AND KASHMIR,2019,3,2019Q3,19,0,0,2017.1262
DODA,JAMMU AND KASHMIR,2019,4,2019Q4,20,0,0,2101.3615
DODA,JAMMU AND KASHMIR,2020,1,2020Q1,21,0,0,2186.9618
DODA,JAMMU AND KASHMIR,2020,2,2020Q2,22,0,0,2312.6892
DODA,JAMMU AND KASHMIR,2020,3,2020Q3,23,0,0,2373.6118
DODA,JAMMU AND KASHMIR,2020,4,2020Q4,24,0,0,2424.6547
DODA,JAMMU AND KASHMIR,2021,1,2021Q1,25,0,0,2563.5992
DODA,JAMMU AND KASHMIR,2021,2,2021Q2,26,0,0,2674.8786
DODA,JAMMU AND KASHMIR,2021,3,2021Q3,27,0,0,2678.9667
DODA,JAMMU AND KASHMIR,2021,4,2021Q4,28,0,0,2616.2626
DODA,JAMMU AND KASHMIR,2022,1,2022Q1,29,0,0,2718.3731
DODA,JAMMU AND KASHMIR,2022,2,2022Q2,30,0,0,2758.4078
DODA,JAMMU AND KASHMIR,2022,3,2022Q3,31,0,0,2723.6642
DODA,JAMMU AND KASHMIR,2022,4,2022Q4,32,0,0,2736.4033
DODA,JAMMU AND KASHMIR,2023,1,2023Q1,33,0,0,2775.7049
DODA,JAMMU AND KASHMIR,2023,2,2023Q2,34,0,0,2847.6586
DODA,JAMMU AND KASHMIR,2023,3,2023Q3,35,0,0,2845.9733
DODA,JAMMU AND KASHMIR,2023,4,2023Q4,36,0,0,2885.9829
DODA,JAMMU AND KASHMIR,2024,1,2024Q1,37,0,0,3013.4883
DODA,JAMMU AND KASHMIR,2024,2,2024Q2,38,0,0,3045.2105
DODA,JAMMU AND KASHMIR,2024,3,2024Q3,39,0,0,3175.6456
DODA,JAMMU AND KASHMIR,2024,4,2024Q4,40,0,0,3165.9480000000003
DUMKA,JHARKHAND,2015,1,2015Q1,1,0,0,2507.1704
DUMKA,JHARKHAND,2015,2,2015Q2,2,0,0,2467.4879
DUMKA,JHARKHAND,2015,3,2015Q3,3,0,0,2581.214
DUMKA,JHARKHAND,2015,4,2015Q4,4,0,0,2688.8894
DUMKA,JHARKHAND,2016,1,2016Q1,5,0,0,3010.9479
DUMKA,JHARKHAND,2016,2,2016Q2,6,0,0,2884.1596
DUMKA,JHARKHAND,2017,2,2017Q2,10,1,0,3378.0672
DUMKA,JHARKHAND,2017,3,2017Q3,11,0,0,3483.8079
DUMKA,JHARKHAND,2017,4,2017Q4,12,0,0,3549.7797
DUMKA,JHARKHAND,2018,1,2018Q1,13,0,0,3749.2344
DUMKA,JHARKHAND,2018,2,2018Q2,14,0,0,3733.8173
DUMKA,JHARKHAND,2018,3,2018Q3,15,0,0,3861.5261
DUMKA,JHARKHAND,2018,4,2018Q4,16,0,0,3928.0823
DUMKA,JHARKHAND,2019,1,2019Q1,17,0,0,3971.4707
DUMKA,JHARKHAND,2019,2,2019Q2,18,0,0,3946.2537
DUMKA,JHARKHAND,2019,3,2019Q3,19,0,0,4088.1231
DUMKA,JHARKHAND,2019,4,2019Q4,20,0,0,4112.1405
DUMKA,JHARKHAND,2020,1,2020Q1,21,0,0,4324.1294
DUMKA,JHARKHAND,2020,2,2020Q2,22,0,0,4275.1258
DUMKA,JHARKHAND,2020,3,2020Q3,23,0,0,4347.1676
DUMKA,JHARKHAND,2020,4,2020Q4,24,0,0,4390.6695
DUMKA,JHARKHAND,2021,1,2021Q1,25,0,0,4628.8096
DUMKA,JHARKHAND,2021,2,2021Q2,26,0,0,4544.4556
DUMKA,JHARKHAND,2021,3,2021Q3,27,0,0,4597.2607
DUMKA,JHARKHAND,2021,4,2021Q4,28,0,0,4588.9856
DUMKA,JHARKHAND,2022,1,2022Q1,29,0,0,4920.2758
DUMKA,JHARKHAND,2022,2,2022Q2,30,0,0,4912.8407
DUMKA,JHARKHAND,2022,3,2022Q3,31,1,0,4953.1267
DUMKA,JHARKHAND,2022,4,2022Q4,32,0,0,5011.8876
DUMKA,JHARKHAND,2023,1,2023Q1,33,0,0,4659.5899
DUMKA,JHARKHAND,2023,2,2023Q2,34,0,0,4601.0432
DUMKA,JHARKHAND,2023,3,2023Q3,35,0,0,4792.0287
DUMKA,JHARKHAND,2023,4,2023Q4,36,0,0,4891.843
DUMKA,JHARKHAND,2024,1,2024Q1,37,0,0,5206.840200000001
DUMKA,JHARKHAND,2024,2,2024Q2,38,0,0,5179.8501
DUMKA,JHARKHAND,2024,3,2024Q3,39,0,0,5261.525299999999
DUMKA,JHARKHAND,2024,4,2024Q4,40,0,0,5417.8814
DUNGARPUR,RAJASTHAN,2015,1,2015Q1,1,0,0,2674.9134
DUNGARPUR,RAJASTHAN,2015,2,2015Q2,2,0,0,2589.7062
DUNGARPUR,RAJASTHAN,2015,3,2015Q3,3,1,0,2720.703
DUNGARPUR,RAJASTHAN,2015,4,2015Q4,4,0,0,2812.2281
DUNGARPUR,RAJASTHAN,2016,1,2016Q1,5,0,0,3029.2905
DUNGARPUR,RAJASTHAN,2016,2,2016Q2,6,0,0,3077.8256
DUNGARPUR,RAJASTHAN,2017,2,2017Q2,10,0,0,3520.0538
DUNGARPUR,RAJASTHAN,2017,3,2017Q3,11,0,0,3579.5358
DUNGARPUR,RAJASTHAN,2017,4,2017Q4,12,0,0,3609.8721
DUNGARPUR,RAJASTHAN,2018,1,2018Q1,13,0,0,3770.5837
DUNGARPUR,RAJASTHAN,2018,2,2018Q2,14,0,0,3826.9543
DUNGARPUR,RAJASTHAN,2018,3,2018Q3,15,1,0,4052.4009
DUNGARPUR,RAJASTHAN,2018,4,2018Q4,16,0,0,4087.2098
DUNGARPUR,RAJASTHAN,2019,1,2019Q1,17,0,0,4199.3135
DUNGARPUR,RAJASTHAN,2019,2,2019Q2,18,0,0,4276.8467
DUNGARPUR,RAJASTHAN,2019,3,2019Q3,19,0,0,4480.4595
DUNGARPUR,RAJASTHAN,2019,4,2019Q4,20,0,0,4500.5984
DUNGARPUR,RAJASTHAN,2020,1,2020Q1,21,0,0,5052.35
DUNGARPUR,RAJASTHAN,2020,2,2020Q2,22,0,0,4849.2033
DUNGARPUR,RAJASTHAN,2020,3,2020Q3,23,0,0,5054.1255
DUNGARPUR,RAJASTHAN,2020,4,2020Q4,24,0,0,5070.5376
DUNGARPUR,RAJASTHAN,2021,1,2021Q1,25,0,0,5320.2092
DUNGARPUR,RAJASTHAN,2021,2,2021Q2,26,0,0,5362.0667
DUNGARPUR,RAJASTHAN,2021,3,2021Q3,27,0,0,5569.2651
DUNGARPUR,RAJASTHAN,2021,4,2021Q4,28,0,0,5573.1862
DUNGARPUR,RAJASTHAN,2022,1,2022Q1,29,0,0,5730.2966
DUNGARPUR,RAJASTHAN,2022,2,2022Q2,30,0,0,5719.1795
DUNGARPUR,RAJASTHAN,2022,3,2022Q3,31,0,0,5907.4283
DUNGARPUR,RAJASTHAN,2022,4,2022Q4,32,0,0,5994.2778
DUNGARPUR,RAJASTHAN,2023,1,2023Q1,33,0,0,5650.1618
DUNGARPUR,RAJASTHAN,2023,2,2023Q2,34,0,0,5718.7642
DUNGARPUR,RAJASTHAN,2023,3,2023Q3,35,0,0,5862.0517
DUNGARPUR,RAJASTHAN,2023,4,2023Q4,36,0,0,5935.0107
DUNGARPUR,RAJASTHAN,2024,1,2024Q1,37,0,0,6298.593699999999
DUNGARPUR,RAJASTHAN,2024,2,2024Q2,38,0,0,6255.3302
DUNGARPUR,RAJASTHAN,2024,3,2024Q3,39,0,0,6394.385200000001
DUNGARPUR,RAJASTHAN,2024,4,2024Q4,40,0,0,6429.5782
DURG,CHHATTISGARH,2015,1,2015Q1,1,0,0,13617.3953
DURG,CHHATTISGARH,2015,2,2015Q2,2,0,0,13737.9745
DURG,CHHATTISGARH,2015,3,2015Q3,3,0,0,13898.9821
DURG,CHHATTISGARH,2015,4,2015Q4,4,0,0,13872.9441
DURG,CHHATTISGARH,2016,1,2016Q1,5,0,0,14427.7741
DURG,CHHATTISGARH,2016,2,2016Q2,6,0,0,14507.848
DURG,CHHATTISGARH,2017,2,2017Q2,10,0,0,16370.3529
DURG,CHHATTISGARH,2017,3,2017Q3,11,0,0,16618.4242
DURG,CHHATTISGARH,2017,4,2017Q4,12,0,0,16832.0322
DURG,CHHATTISGARH,2018,1,2018Q1,13,0,0,17316.0159
DURG,CHHATTISGARH,2018,2,2018Q2,14,0,0,17471.2899
DURG,CHHATTISGARH,2018,3,2018Q3,15,0,0,17852.5077
DURG,CHHATTISGARH,2018,4,2018Q4,16,0,0,18291.8506
DURG,CHHATTISGARH,2019,1,2019Q1,17,0,0,18751.935
DURG,CHHATTISGARH,2019,2,2019Q2,18,0,0,19251.3064
DURG,CHHATTISGARH,2019,3,2019Q3,19,0,0,19809.5204
DURG,CHHATTISGARH,2019,4,2019Q4,20,0,0,20050.0619
DURG,CHHATTISGARH,2020,1,2020Q1,21,0,0,21620.4489
DURG,CHHATTISGARH,2020,2,2020Q2,22,1,0,21536.1977
DURG,CHHATTISGARH,2020,3,2020Q3,23,0,0,22092.8668
DURG,CHHATTISGARH,2020,4,2020Q4,24,0,0,22322.0425
DURG,CHHATTISGARH,2021,1,2021Q1,25,0,0,22848.9398
DURG,CHHATTISGARH,2021,2,2021Q2,26,1,0,23556.8967
DURG,CHHATTISGARH,2021,3,2021Q3,27,0,0,23868.4468
DURG,CHHATTISGARH,2021,4,2021Q4,28,0,0,24185.2645
DURG,CHHATTISGARH,2022,1,2022Q1,29,0,0,25106.0732
DURG,CHHATTISGARH,2022,2,2022Q2,30,0,0,25844.0468
DURG,CHHATTISGARH,2022,3,2022Q3,31,0,0,25819.4329
DURG,CHHATTISGARH,2022,4,2022Q4,32,0,0,26366.8584
DURG,CHHATTISGARH,2023,1,2023Q1,33,0,0,26167.9696
DURG,CHHATTISGARH,2023,2,2023Q2,34,1,0,26719.7875
DURG,CHHATTISGARH,2023,3,2023Q3,35,0,0,27401.587
DURG,CHHATTISGARH,2023,4,2023Q4,36,0,0,27469.4863
DURG,CHHATTISGARH,2024,1,2024Q1,37,0,0,28603.431
DURG,CHHATTISGARH,2024,2,2024Q2,38,0,0,28988.3571
DURG,CHHATTISGARH,2024,3,2024Q3,39,0,0,29626.0621
DURG,CHHATTISGARH,2024,4,2024Q4,40,0,0,29954.5284
EAST GARO HILLS,MEGHALAYA,2015,1,2015Q1,1,0,0,469.0075
EAST GARO HILLS,MEGHALAYA,2015,2,2015Q2,2,0,0,456.3792
EAST GARO HILLS,MEGHALAYA,2015,3,2015Q3,3,0,0,278.9383
EAST GARO HILLS,MEGHALAYA,2015,4,2015Q4,4,0,0,284.5962
EAST GARO HILLS,MEGHALAYA,2016,1,2016Q1,5,0,0,294.8134
EAST GARO HILLS,MEGHALAYA,2016,2,2016Q2,6,0,0,306.4384
EAST GARO HILLS,MEGHALAYA,2017,2,2017Q2,10,0,0,388.4965
EAST GARO HILLS,MEGHALAYA,2017,3,2017Q3,11,0,0,380.4335
EAST GARO HILLS,MEGHALAYA,2017,4,2017Q4,12,0,0,384.0007
EAST GARO HILLS,MEGHALAYA,2018,1,2018Q1,13,0,0,388.082
EAST GARO HILLS,MEGHALAYA,2018,2,2018Q2,14,0,0,404.8953
EAST GARO HILLS,MEGHALAYA,2018,3,2018Q3,15,0,0,399.0238
EAST GARO HILLS,MEGHALAYA,2018,4,2018Q4,16,0,0,389.5175
EAST GARO HILLS,MEGHALAYA,2019,1,2019Q1,17,0,0,411.2503
EAST GARO HILLS,MEGHALAYA,2019,2,2019Q2,18,0,0,384.1313
EAST GARO HILLS,MEGHALAYA,2019,3,2019Q3,19,0,0,360.158
EAST GARO HILLS,MEGHALAYA,2019,4,2019Q4,20,0,0,338.2438
EAST GARO HILLS,MEGHALAYA,2020,1,2020Q1,21,0,0,334.8201
EAST GARO HILLS,MEGHALAYA,2020,2,2020Q2,22,0,0,363.0377
EAST GARO HILLS,MEGHALAYA,2020,3,2020Q3,23,0,0,395.1962
EAST GARO HILLS,MEGHALAYA,2020,4,2020Q4,24,0,0,402.8781
EAST GARO HILLS,MEGHALAYA,2021,1,2021Q1,25,0,0,346.5095
EAST GARO HILLS,MEGHALAYA,2021,2,2021Q2,26,0,0,331.7024
EAST GARO HILLS,MEGHALAYA,2021,3,2021Q3,27,0,0,336.4069
EAST GARO HILLS,MEGHALAYA,2021,4,2021Q4,28,0,0,315.3345
EAST GARO HILLS,MEGHALAYA,2022,1,2022Q1,29,0,0,324.8209
EAST GARO HILLS,MEGHALAYA,2022,2,2022Q2,30,0,0,327.0341
EAST GARO HILLS,MEGHALAYA,2022,3,2022Q3,31,0,0,330.6679
EAST GARO HILLS,MEGHALAYA,2022,4,2022Q4,32,0,0,344.6511
EAST GARO HILLS,MEGHALAYA,2023,1,2023Q1,33,0,0,374.7155
EAST GARO HILLS,MEGHALAYA,2023,2,2023Q2,34,0,0,349.9252
EAST GARO HILLS,MEGHALAYA,2023,3,2023Q3,35,0,0,383.34850000000006
EAST GARO HILLS,MEGHALAYA,2023,4,2023Q4,36,0,0,399.6011
EAST GARO HILLS,MEGHALAYA,2024,1,2024Q1,37,0,0,416.3439
EAST GARO HILLS,MEGHALAYA,2024,2,2024Q2,38,1,0,410.8261
EAST GARO HILLS,MEGHALAYA,2024,3,2024Q3,39,0,0,399.5343
EAST GARO HILLS,MEGHALAYA,2024,4,2024Q4,40,1,0,432.6949
EAST GODAVARI,ANDHRA PRADESH,2015,1,2015Q1,1,0,0,17872.1574
EAST GODAVARI,ANDHRA PRADESH,2015,2,2015Q2,2,0,0,17279.7041
EAST GODAVARI,ANDHRA PRADESH,2015,3,2015Q3,3,0,0,18326.2449
EAST GODAVARI,ANDHRA PRADESH,2015,4,2015Q4,4,0,0,19332.367
EAST GODAVARI,ANDHRA PRADESH,2016,1,2016Q1,5,0,0,20989.4839
EAST GODAVARI,ANDHRA PRADESH,2016,2,2016Q2,6,0,0,20526.6597
EAST GODAVARI,ANDHRA PRADESH,2017,2,2017Q2,10,0,0,23920.719
EAST GODAVARI,ANDHRA PRADESH,2017,3,2017Q3,11,0,0,24698.1473
EAST GODAVARI,ANDHRA PRADESH,2017,4,2017Q4,12,0,0,25497.1249
EAST GODAVARI,ANDHRA PRADESH,2018,1,2018Q1,13,0,0,26029.9192
EAST GODAVARI,ANDHRA PRADESH,2018,2,2018Q2,14,0,0,26491.0569
EAST GODAVARI,ANDHRA PRADESH,2018,3,2018Q3,15,0,0,27039.193
EAST GODAVARI,ANDHRA PRADESH,2018,4,2018Q4,16,0,0,27588.5306
EAST GODAVARI,ANDHRA PRADESH,2019,1,2019Q1,17,0,0,28272.8475
EAST GODAVARI,ANDHRA PRADESH,2019,2,2019Q2,18,0,0,28028.841
EAST GODAVARI,ANDHRA PRADESH,2019,3,2019Q3,19,0,0,29007.0935
EAST GODAVARI,ANDHRA PRADESH,2019,4,2019Q4,20,0,0,29979.6473
EAST GODAVARI,ANDHRA PRADESH,2020,1,2020Q1,21,0,0,31034.0783
EAST GODAVARI,ANDHRA PRADESH,2020,2,2020Q2,22,0,0,32284.9784
EAST GODAVARI,ANDHRA PRADESH,2020,3,2020Q3,23,0,0,33863.7037
EAST GODAVARI,ANDHRA PRADESH,2020,4,2020Q4,24,0,0,34143.3831
EAST GODAVARI,ANDHRA PRADESH,2021,1,2021Q1,25,0,0,34604.3048
EAST GODAVARI,ANDHRA PRADESH,2021,2,2021Q2,26,0,0,35631.2035
EAST GODAVARI,ANDHRA PRADESH,2021,3,2021Q3,27,0,0,36448.4937
EAST GODAVARI,ANDHRA PRADESH,2021,4,2021Q4,28,0,0,36198.0468
EAST GODAVARI,ANDHRA PRADESH,2022,1,2022Q1,29,0,0,36636.56
EAST GODAVARI,ANDHRA PRADESH,2022,2,2022Q2,30,0,0,33323.7239
EAST GODAVARI,ANDHRA PRADESH,2022,3,2022Q3,31,0,0,14915.9993
EAST GODAVARI,ANDHRA PRADESH,2022,4,2022Q4,32,0,0,15055.7453
EAST GODAVARI,ANDHRA PRADESH,2023,1,2023Q1,33,0,0,14577.6685
EAST GODAVARI,ANDHRA PRADESH,2023,2,2023Q2,34,0,0,15034.6905
EAST GODAVARI,ANDHRA PRADESH,2023,3,2023Q3,35,0,0,15378.7311
EAST GODAVARI,ANDHRA PRADESH,2023,4,2023Q4,36,0,0,15655.7716
EAST GODAVARI,ANDHRA PRADESH,2024,1,2024Q1,37,0,0,15887.9085
EAST GODAVARI,ANDHRA PRADESH,2024,2,2024Q2,38,0,0,16007.0211
EAST GODAVARI,ANDHRA PRADESH,2024,3,2024Q3,39,0,0,16392.7747
EAST GODAVARI,ANDHRA PRADESH,2024,4,2024Q4,40,0,0,16475.478000000003
EAST KAMENG,ARUNACHAL PRADESH,2015,1,2015Q1,1,0,0,95.8592
EAST KAMENG,ARUNACHAL PRADESH,2015,2,2015Q2,2,0,0,96.0957
EAST KAMENG,ARUNACHAL PRADESH,2015,3,2015Q3,3,1,0,91.4325
EAST KAMENG,ARUNACHAL PRADESH,2015,4,2015Q4,4,0,0,94.493
EAST KAMENG,ARUNACHAL PRADESH,2016,1,2016Q1,5,0,0,111.9394
EAST KAMENG,ARUNACHAL PRADESH,2016,2,2016Q2,6,1,0,124.2768
EAST KAMENG,ARUNACHAL PRADESH,2017,2,2017Q2,10,0,0,171.674
EAST KAMENG,ARUNACHAL PRADESH,2017,3,2017Q3,11,0,0,158.2087
EAST KAMENG,ARUNACHAL PRADESH,2017,4,2017Q4,12,0,0,152.8764
EAST KAMENG,ARUNACHAL PRADESH,2018,1,2018Q1,13,0,0,186.3858
EAST KAMENG,ARUNACHAL PRADESH,2018,2,2018Q2,14,0,0,148.7014
EAST KAMENG,ARUNACHAL PRADESH,2018,3,2018Q3,15,0,0,145.4845
EAST KAMENG,ARUNACHAL PRADESH,2018,4,2018Q4,16,0,0,157.0322
EAST KAMENG,ARUNACHAL PRADESH,2019,1,2019Q1,17,0,0,212.0297
EAST KAMENG,ARUNACHAL PRADESH,2019,2,2019Q2,18,0,0,
EAST KAMENG,ARUNACHAL PRADESH,2019,3,2019Q3,19,0,0,
EAST KAMENG,ARUNACHAL PRADESH,2019,4,2019Q4,20,0,0,
EAST KAMENG,ARUNACHAL PRADESH,2020,1,2020Q1,21,0,0,
EAST KAMENG,ARUNACHAL PRADESH,2020,2,2020Q2,22,1,0,
EAST KAMENG,ARUNACHAL PRADESH,2020,3,2020Q3,23,0,0,
EAST KAMENG,ARUNACHAL PRADESH,2020,4,2020Q4,24,0,0,188.2947
EAST KAMENG,ARUNACHAL PRADESH,2021,1,2021Q1,25,0,0,234.0342
EAST KAMENG,ARUNACHAL PRADESH,2021,2,2021Q2,26,0,0,200.968
EAST KAMENG,ARUNACHAL PRADESH,2021,3,2021Q3,27,0,0,178.8864
EAST KAMENG,ARUNACHAL PRADESH,2021,4,2021Q4,28,0,0,152.4539
EAST KAMENG,ARUNACHAL PRADESH,2022,1,2022Q1,29,0,0,282.5229
EAST KAMENG,ARUNACHAL PRADESH,2022,2,2022Q2,30,0,0,225.8281
EAST KAMENG,ARUNACHAL PRADESH,2022,3,2022Q3,31,0,0,204.5901
EAST KAMENG,ARUNACHAL PRADESH,2022,4,2022Q4,32,0,0,196.4099
EAST KAMENG,ARUNACHAL PRADESH,2023,1,2023Q1,33,0,0,305.8311
EAST KAMENG,ARUNACHAL PRADESH,2023,2,2023Q2,34,0,0,241.798
EAST KAMENG,ARUNACHAL PRADESH,2023,3,2023Q3,35,0,0,244.2769
EAST KAMENG,ARUNACHAL PRADESH,2023,4,2023Q4,36,0,0,220.2226
EAST KAMENG,ARUNACHAL PRADESH,2024,1,2024Q1,37,0,0,340.7422
EAST KAMENG,ARUNACHAL PRADESH,2024,2,2024Q2,38,0,0,280.4908
EAST KAMENG,ARUNACHAL PRADESH,2024,3,2024Q3,39,0,0,216.4288
EAST KAMENG,ARUNACHAL PRADESH,2024,4,2024Q4,40,0,0,239.5159
EAST KHASI HILLS,MEGHALAYA,2015,1,2015Q1,1,0,0,11902.895
EAST KHASI HILLS,MEGHALAYA,2015,2,2015Q2,2,0,0,11830.222
EAST KHASI HILLS,MEGHALAYA,2015,3,2015Q3,3,0,0,12192.5638
EAST KHASI HILLS,MEGHALAYA,2015,4,2015Q4,4,0,0,12569.6419
EAST KHASI HILLS,MEGHALAYA,2016,1,2016Q1,5,0,0,13431.7913
EAST KHASI HILLS,MEGHALAYA,2016,2,2016Q2,6,0,0,12570.0025
EAST KHASI HILLS,MEGHALAYA,2017,2,2017Q2,10,0,0,14616.5513
EAST KHASI HILLS,MEGHALAYA,2017,3,2017Q3,11,0,0,14631.5993
EAST KHASI HILLS,MEGHALAYA,2017,4,2017Q4,12,0,0,14133.5796
