district_gadm,state_gadm,year,q,quarter,quarter_num,flood_exposure_ruleA_qt,flood_exposure_ruleB_qt,deposits
Nellore,Andhra Pradesh,2017,4,2017Q4,12,0,0,
Nellore,Andhra Pradesh,2018,1,2018Q1,13,0,0,
Nellore,Andhra Pradesh,2018,2,2018Q2,14,0,0,
Nellore,Andhra Pradesh,2018,3,2018Q3,15,0,0,
Nellore,Andhra Pradesh,2018,4,2018Q4,16,0,0,
Nellore,Andhra Pradesh,2019,1,2019Q1,17,0,0,
Nellore,Andhra Pradesh,2019,2,2019Q2,18,0,0,
Nellore,Andhra Pradesh,2019,3,2019Q3,19,0,0,
Nellore,Andhra Pradesh,2019,4,2019Q4,20,0,0,
Nellore,Andhra Pradesh,2020,1,2020Q1,21,0,0,
Nellore,Andhra Pradesh,2020,2,2020Q2,22,0,0,
Nellore,Andhra Pradesh,2020,3,2020Q3,23,0,0,
Nellore,Andhra Pradesh,2020,4,2020Q4,24,0,0,
Nellore,Andhra Pradesh,2021,1,2021Q1,25,0,0,
Nellore,Andhra Pradesh,2021,2,2021Q2,26,0,0,
Nellore,Andhra Pradesh,2021,3,2021Q3,27,0,0,
Nellore,Andhra Pradesh,2021,4,2021Q4,28,1,1,
Nellore,Andhra Pradesh,2022,1,2022Q1,29,0,0,
Nellore,Andhra Pradesh,2022,2,2022Q2,30,0,0,
Nellore,Andhra Pradesh,2022,3,2022Q3,31,0,0,
Nellore,Andhra Pradesh,2022,4,2022Q4,32,0,0,
Nellore,Andhra Pradesh,2023,1,2023Q1,33,0,0,
Nellore,Andhra Pradesh,2023,2,2023Q2,34,0,0,
Nellore,Andhra Pradesh,2023,3,2023Q3,35,0,0,
Nellore,Andhra Pradesh,2023,4,2023Q4,36,0,0,
Nellore,Andhra Pradesh,2024,1,2024Q1,37,0,0,
Nellore,Andhra Pradesh,2024,2,2024Q2,38,0,0,
Nellore,Andhra Pradesh,2024,3,2024Q3,39,0,0,
Nellore,Andhra Pradesh,2024,4,2024Q4,40,0,0,
Prakasam,Andhra Pradesh,2015,1,2015Q1,1,0,0,398.0
Prakasam,Andhra Pradesh,2015,2,2015Q2,2,0,0,403.0
Prakasam,Andhra Pradesh,2015,3,2015Q3,3,0,0,404.0
Prakasam,Andhra Pradesh,2015,4,2015Q4,4,1,1,416.0
Prakasam,Andhra Pradesh,2016,1,2016Q1,5,0,0,422.0
Prakasam,Andhra Pradesh,2016,2,2016Q2,6,0,0,423.0
Prakasam,Andhra Pradesh,2016,3,2016Q3,7,1,0,
Prakasam,Andhra Pradesh,2016,4,2016Q4,8,0,0,
Prakasam,Andhra Pradesh,2017,1,2017Q1,9,0,0,
Prakasam,Andhra Pradesh,2017,2,2017Q2,10,0,0,439.0
Prakasam,Andhra Pradesh,2017,3,2017Q3,11,0,0,437.0
Prakasam,Andhra Pradesh,2017,4,2017Q4,12,0,0,441.0
Prakasam,Andhra Pradesh,2018,1,2018Q1,13,0,0,447.0
Prakasam,Andhra Pradesh,2018,2,2018Q2,14,0,0,449.0
Prakasam,Andhra Pradesh,2018,3,2018Q3,15,0,0,448.0
Prakasam,Andhra Pradesh,2018,4,2018Q4,16,0,0,447.0
Prakasam,Andhra Pradesh,2019,1,2019Q1,17,0,0,449.0
Prakasam,Andhra Pradesh,2019,2,2019Q2,18,0,0,449.0
Prakasam,Andhra Pradesh,2019,3,2019Q3,19,0,0,452.0
Prakasam,Andhra Pradesh,2019,4,2019Q4,20,0,0,458.0
Prakasam,Andhra Pradesh,2020,1,2020Q1,21,0,0,458.0
Prakasam,Andhra Pradesh,2020,2,2020Q2,22,0,0,455.0
Prakasam,Andhra Pradesh,2020,3,2020Q3,23,0,0,456.0
Prakasam,Andhra Pradesh,2020,4,2020Q4,24,0,0,459.0
Prakasam,Andhra Pradesh,2021,1,2021Q1,25,0,0,484.0
Prakasam,Andhra Pradesh,2021,2,2021Q2,26,0,0,478.0
Prakasam,Andhra Pradesh,2021,3,2021Q3,27,0,0,482.0
Prakasam,Andhra Pradesh,2021,4,2021Q4,28,0,0,479.0
Prakasam,Andhra Pradesh,2022,1,2022Q1,29,0,0,479.0
Prakasam,Andhra Pradesh,2022,2,2022Q2,30,0,0,359.0
Prakasam,Andhra Pradesh,2022,3,2022Q3,31,0,0,322.0
Prakasam,Andhra Pradesh,2022,4,2022Q4,32,0,0,322.0
Prakasam,Andhra Pradesh,2023,1,2023Q1,33,0,0,10625.1008
Prakasam,Andhra Pradesh,2023,2,2023Q2,34,0,0,11402.0995
Prakasam,Andhra Pradesh,2023,3,2023Q3,35,0,0,11661.0356
Prakasam,Andhra Pradesh,2023,4,2023Q4,36,0,0,11655.9386
Prakasam,Andhra Pradesh,2024,1,2024Q1,37,0,0,12060.3951
Prakasam,Andhra Pradesh,2024,2,2024Q2,38,0,0,12344.6392
Prakasam,Andhra Pradesh,2024,3,2024Q3,39,0,0,12350.9387
Prakasam,Andhra Pradesh,2024,4,2024Q4,40,0,0,12092.7378
Srikakulam,Andhra Pradesh,2015,1,2015Q1,1,0,0,248.0
Srikakulam,Andhra Pradesh,2015,2,2015Q2,2,0,0,248.0
Srikakulam,Andhra Pradesh,2015,3,2015Q3,3,0,0,261.0
Srikakulam,Andhra Pradesh,2015,4,2015Q4,4,0,0,270.0
Srikakulam,Andhra Pradesh,2016,1,2016Q1,5,0,0,274.0
Srikakulam,Andhra Pradesh,2016,2,2016Q2,6,0,0,278.0
Srikakulam,Andhra Pradesh,2016,3,2016Q3,7,1,0,
Srikakulam,Andhra Pradesh,2016,4,2016Q4,8,0,0,
Srikakulam,Andhra Pradesh,2017,1,2017Q1,9,0,0,
Srikakulam,Andhra Pradesh,2017,2,2017Q2,10,0,0,288.0
Srikakulam,Andhra Pradesh,2017,3,2017Q3,11,0,0,283.0
Srikakulam,Andhra Pradesh,2017,4,2017Q4,12,0,0,288.0
Srikakulam,Andhra Pradesh,2018,1,2018Q1,13,0,0,289.0
Srikakulam,Andhra Pradesh,2018,2,2018Q2,14,0,0,289.0
Srikakulam,Andhra Pradesh,2018,3,2018Q3,15,0,0,290.0
Srikakulam,Andhra Pradesh,2018,4,2018Q4,16,0,0,291.0
Srikakulam,Andhra Pradesh,2019,1,2019Q1,17,0,0,292.0
Srikakulam,Andhra Pradesh,2019,2,2019Q2,18,0,0,296.0
Srikakulam,Andhra Pradesh,2019,3,2019Q3,19,0,0,295.0
Srikakulam,Andhra Pradesh,2019,4,2019Q4,20,0,0,302.0
Srikakulam,Andhra Pradesh,2020,1,2020Q1,21,0,0,302.0
Srikakulam,Andhra Pradesh,2020,2,2020Q2,22,0,0,301.0
Srikakulam,Andhra Pradesh,2020,3,2020Q3,23,0,0,304.0
Srikakulam,Andhra Pradesh,2020,4,2020Q4,24,0,0,307.0
Srikakulam,Andhra Pradesh,2021,1,2021Q1,25,0,0,314.0
Srikakulam,Andhra Pradesh,2021,2,2021Q2,26,0,0,312.0
Srikakulam,Andhra Pradesh,2021,3,2021Q3,27,0,0,319.0
Srikakulam,Andhra Pradesh,2021,4,2021Q4,28,0,0,320.0
Srikakulam,Andhra Pradesh,2022,1,2022Q1,29,0,0,318.0
Srikakulam,Andhra Pradesh,2022,2,2022Q2,30,0,0,308.0
Srikakulam,Andhra Pradesh,2022,3,2022Q3,31,0,0,308.0
Srikakulam,Andhra Pradesh,2022,4,2022Q4,32,0,0,307.0
Srikakulam,Andhra Pradesh,2023,1,2023Q1,33,0,0,9597.8266
Srikakulam,Andhra Pradesh,2023,2,2023Q2,34,0,0,9843.7494
Srikakulam,Andhra Pradesh,2023,3,2023Q3,35,0,0,10089.4018
Srikakulam,Andhra Pradesh,2023,4,2023Q4,36,0,0,10208.723
Srikakulam,Andhra Pradesh,2024,1,2024Q1,37,0,0,10480.6479
Srikakulam,Andhra Pradesh,2024,2,2024Q2,38,0,0,10573.7096
Srikakulam,Andhra Pradesh,2024,3,2024Q3,39,0,0,10680.4891
Srikakulam,Andhra Pradesh,2024,4,2024Q4,40,0,0,11097.204
Visakhapatnam,Andhra Pradesh,2015,1,2015Q1,1,0,0,645.0
Visakhapatnam,Andhra Pradesh,2015,2,2015Q2,2,0,0,651.0
Visakhapatnam,Andhra Pradesh,2015,3,2015Q3,3,0,0,680.0
Visakhapatnam,Andhra Pradesh,2015,4,2015Q4,4,0,0,690.0
Visakhapatnam,Andhra Pradesh,2016,1,2016Q1,5,0,0,708.0
Visakhapatnam,Andhra Pradesh,2016,2,2016Q2,6,0,0,723.0
Visakhapatnam,Andhra Pradesh,2016,3,2016Q3,7,1,0,
Visakhapatnam,Andhra Pradesh,2016,4,2016Q4,8,0,0,
Visakhapatnam,Andhra Pradesh,2017,1,2017Q1,9,0,0,
Visakhapatnam,Andhra Pradesh,2017,2,2017Q2,10,0,0,747.0
Visakhapatnam,Andhra Pradesh,2017,3,2017Q3,11,0,0,743.0
Visakhapatnam,Andhra Pradesh,2017,4,2017Q4,12,0,0,740.0
Visakhapatnam,Andhra Pradesh,2018,1,2018Q1,13,0,0,740.0
Visakhapatnam,Andhra Pradesh,2018,2,2018Q2,14,0,0,745.0
Visakhapatnam,Andhra Pradesh,2018,3,2018Q3,15,0,0,748.0
Visakhapatnam,Andhra Pradesh,2018,4,2018Q4,16,0,0,739.0
Visakhapatnam,Andhra Pradesh,2019,1,2019Q1,17,0,0,741.0
Visakhapatnam,Andhra Pradesh,2019,2,2019Q2,18,0,0,737.0
Visakhapatnam,Andhra Pradesh,2019,3,2019Q3,19,0,0,739.0
Visakhapatnam,Andhra Pradesh,2019,4,2019Q4,20,0,0,745.0
Visakhapatnam,Andhra Pradesh,2020,1,2020Q1,21,0,0,749.0
Visakhapatnam,Andhra Pradesh,2020,2,2020Q2,22,0,0,750.0
Visakhapatnam,Andhra Pradesh,2020,3,2020Q3,23,0,0,761.0
Visakhapatnam,Andhra Pradesh,2020,4,2020Q4,24,0,0,761.0
Visakhapatnam,Andhra Pradesh,2021,1,2021Q1,25,0,0,761.0
Visakhapatnam,Andhra Pradesh,2021,2,2021Q2,26,0,0,759.0
Visakhapatnam,Andhra Pradesh,2021,3,2021Q3,27,0,0,760.0
Visakhapatnam,Andhra Pradesh,2021,4,2021Q4,28,0,0,760.0
Visakhapatnam,Andhra Pradesh,2022,1,2022Q1,29,0,0,761.0
Visakhapatnam,Andhra Pradesh,2022,2,2022Q2,30,0,0,573.0
Visakhapatnam,Andhra Pradesh,2022,3,2022Q3,31,0,0,541.0
Visakhapatnam,Andhra Pradesh,2022,4,2022Q4,32,0,0,542.0
Visakhapatnam,Andhra Pradesh,2023,1,2023Q1,33,0,0,58124.7553
Visakhapatnam,Andhra Pradesh,2023,2,2023Q2,34,0,0,59509.8226
Visakhapatnam,Andhra Pradesh,2023,3,2023Q3,35,0,0,63312.2057
Visakhapatnam,Andhra Pradesh,2023,4,2023Q4,36,0,0,66457.2742
Visakhapatnam,Andhra Pradesh,2024,1,2024Q1,37,0,0,67990.9277
Visakhapatnam,Andhra Pradesh,2024,2,2024Q2,38,0,0,68462.1992
Visakhapatnam,Andhra Pradesh,2024,3,2024Q3,39,0,0,70786.7959
Visakhapatnam,Andhra Pradesh,2024,4,2024Q4,40,0,0,72040.445
Vizianagaram,Andhra Pradesh,2015,1,2015Q1,1,0,0,261.0
Vizianagaram,Andhra Pradesh,2015,2,2015Q2,2,0,0,262.0
Vizianagaram,Andhra Pradesh,2015,3,2015Q3,3,0,0,267.0
Vizianagaram,Andhra Pradesh,2015,4,2015Q4,4,0,0,271.0
Vizianagaram,Andhra Pradesh,2016,1,2016Q1,5,0,0,273.0
Vizianagaram,Andhra Pradesh,2016,2,2016Q2,6,0,0,274.0
Vizianagaram,Andhra Pradesh,2016,3,2016Q3,7,1,0,
Vizianagaram,Andhra Pradesh,2016,4,2016Q4,8,0,0,
Vizianagaram,Andhra Pradesh,2017,1,2017Q1,9,0,0,
Vizianagaram,Andhra Pradesh,2017,2,2017Q2,10,0,0,280.0
Vizianagaram,Andhra Pradesh,2017,3,2017Q3,11,0,0,280.0
Vizianagaram,Andhra Pradesh,2017,4,2017Q4,12,0,0,279.0
Vizianagaram,Andhra Pradesh,2018,1,2018Q1,13,0,0,281.0
Vizianagaram,Andhra Pradesh,2018,2,2018Q2,14,0,0,284.0
Vizianagaram,Andhra Pradesh,2018,3,2018Q3,15,0,0,284.0
Vizianagaram,Andhra Pradesh,2018,4,2018Q4,16,0,0,284.0
Vizianagaram,Andhra Pradesh,2019,1,2019Q1,17,0,0,288.0
Vizianagaram,Andhra Pradesh,2019,2,2019Q2,18,0,0,291.0
Vizianagaram,Andhra Pradesh,2019,3,2019Q3,19,0,0,294.0
Vizianagaram,Andhra Pradesh,2019,4,2019Q4,20,0,0,299.0
Vizianagaram,Andhra Pradesh,2020,1,2020Q1,21,0,0,300.0
Vizianagaram,Andhra Pradesh,2020,2,2020Q2,22,0,0,297.0
Vizianagaram,Andhra Pradesh,2020,3,2020Q3,23,0,0,300.0
Vizianagaram,Andhra Pradesh,2020,4,2020Q4,24,0,0,303.0
Vizianagaram,Andhra Pradesh,2021,1,2021Q1,25,0,0,309.0
Vizianagaram,Andhra Pradesh,2021,2,2021Q2,26,0,0,313.0
Vizianagaram,Andhra Pradesh,2021,3,2021Q3,27,0,0,319.0
Vizianagaram,Andhra Pradesh,2021,4,2021Q4,28,0,0,315.0
Vizianagaram,Andhra Pradesh,2022,1,2022Q1,29,0,0,318.0
Vizianagaram,Andhra Pradesh,2022,2,2022Q2,30,0,0,246.0
Vizianagaram,Andhra Pradesh,2022,3,2022Q3,31,0,0,248.0
Vizianagaram,Andhra Pradesh,2022,4,2022Q4,32,0,0,249.0
Vizianagaram,Andhra Pradesh,2023,1,2023Q1,33,0,0,7678.2447
Vizianagaram,Andhra Pradesh,2023,2,2023Q2,34,0,0,7831.8899
Vizianagaram,Andhra Pradesh,2023,3,2023Q3,35,0,0,7929.8032
Vizianagaram,Andhra Pradesh,2023,4,2023Q4,36,0,0,8030.223
Vizianagaram,Andhra Pradesh,2024,1,2024Q1,37,0,0,8322.3903
Vizianagaram,Andhra Pradesh,2024,2,2024Q2,38,0,0,8409.759
Vizianagaram,Andhra Pradesh,2024,3,2024Q3,39,0,0,8560.6094
Vizianagaram,Andhra Pradesh,2024,4,2024Q4,40,0,0,8696.3646
West Godavari,Andhra Pradesh,2015,1,2015Q1,1,0,0,509.0
West Godavari,Andhra Pradesh,2015,2,2015Q2,2,0,0,515.0
West Godavari,Andhra Pradesh,2015,3,2015Q3,3,0,0,525.0
West Godavari,Andhra Pradesh,2015,4,2015Q4,4,0,0,530.0
West Godavari,Andhra Pradesh,2016,1,2016Q1,5,0,0,538.0
West Godavari,Andhra Pradesh,2016,2,2016Q2,6,0,0,541.0
West Godavari,Andhra Pradesh,2016,3,2016Q3,7,1,0,
West Godavari,Andhra Pradesh,2016,4,2016Q4,8,0,0,
West Godavari,Andhra Pradesh,2017,1,2017Q1,9,0,0,
West Godavari,Andhra Pradesh,2017,2,2017Q2,10,0,0,565.0
West Godavari,Andhra Pradesh,2017,3,2017Q3,11,0,0,569.0
West Godavari,Andhra Pradesh,2017,4,2017Q4,12,0,0,566.0
West Godavari,Andhra Pradesh,2018,1,2018Q1,13,0,0,574.0
West Godavari,Andhra Pradesh,2018,2,2018Q2,14,0,0,579.0
West Godavari,Andhra Pradesh,2018,3,2018Q3,15,0,0,580.0
West Godavari,Andhra Pradesh,2018,4,2018Q4,16,0,0,582.0
West Godavari,Andhra Pradesh,2019,1,2019Q1,17,0,0,580.0
West Godavari,Andhra Pradesh,2019,2,2019Q2,18,0,0,585.0
West Godavari,Andhra Pradesh,2019,3,2019Q3,19,0,0,584.0
West Godavari,Andhra Pradesh,2019,4,2019Q4,20,0,0,588.0
West Godavari,Andhra Pradesh,2020,1,2020Q1,21,0,0,594.0
West Godavari,Andhra Pradesh,2020,2,2020Q2,22,0,0,599.0
West Godavari,Andhra Pradesh,2020,3,2020Q3,23,0,0,605.0
West Godavari,Andhra Pradesh,2020,4,2020Q4,24,0,0,616.0
West Godavari,Andhra Pradesh,2021,1,2021Q1,25,0,0,627.0
West Godavari,Andhra Pradesh,2021,2,2021Q2,26,0,0,620.0
West Godavari,Andhra Pradesh,2021,3,2021Q3,27,0,0,625.0
West Godavari,Andhra Pradesh,2021,4,2021Q4,28,0,0,628.0
West Godavari,Andhra Pradesh,2022,1,2022Q1,29,0,0,636.0
West Godavari,Andhra Pradesh,2022,2,2022Q2,30,0,0,355.0
West Godavari,Andhra Pradesh,2022,3,2022Q3,31,0,0,336.0
West Godavari,Andhra Pradesh,2022,4,2022Q4,32,0,0,338.0
West Godavari,Andhra Pradesh,2023,1,2023Q1,33,0,0,13815.917400000002
West Godavari,Andhra Pradesh,2023,2,2023Q2,34,0,0,14145.5922
West Godavari,Andhra Pradesh,2023,3,2023Q3,35,0,0,14549.9712
West Godavari,Andhra Pradesh,2023,4,2023Q4,36,0,0,14729.5685
West Godavari,Andhra Pradesh,2024,1,2024Q1,37,0,0,14870.1719
West Godavari,Andhra Pradesh,2024,2,2024Q2,38,0,0,14989.1771
West Godavari,Andhra Pradesh,2024,3,2024Q3,39,0,0,15421.0071
West Godavari,Andhra Pradesh,2024,4,2024Q4,40,0,0,15478.3836
Y.S.R.,Andhra Pradesh,2015,1,2015Q1,1,0,0,322.0
Y.S.R.,Andhra Pradesh,2015,2,2015Q2,2,0,0,327.0
Y.S.R.,Andhra Pradesh,2015,3,2015Q3,3,0,0,333.0
Y.S.R.,Andhra Pradesh,2015,4,2015Q4,4,0,0,343.0
Y.S.R.,Andhra Pradesh,2016,1,2016Q1,5,0,0,352.0
Y.S.R.,Andhra Pradesh,2016,2,2016Q2,6,0,0,354.0
Y.S.R.,Andhra Pradesh,2016,3,2016Q3,7,1,0,
Y.S.R.,Andhra Pradesh,2016,4,2016Q4,8,0,0,
Y.S.R.,Andhra Pradesh,2017,1,2017Q1,9,0,0,
Y.S.R.,Andhra Pradesh,2017,2,2017Q2,10,0,0,363.0
Y.S.R.,Andhra Pradesh,2017,3,2017Q3,11,0,0,358.0
Y.S.R.,Andhra Pradesh,2017,4,2017Q4,12,0,0,357.0
Y.S.R.,Andhra Pradesh,2018,1,2018Q1,13,0,0,358.0
Y.S.R.,Andhra Pradesh,2018,2,2018Q2,14,0,0,360.0
Y.S.R.,Andhra Pradesh,2018,3,2018Q3,15,0,0,359.0
Y.S.R.,Andhra Pradesh,2018,4,2018Q4,16,0,0,359.0
Y.S.R.,Andhra Pradesh,2019,1,2019Q1,17,0,0,360.0
Y.S.R.,Andhra Pradesh,2019,2,2019Q2,18,0,0,360.0
Y.S.R.,Andhra Pradesh,2019,3,2019Q3,19,0,0,362.0
Y.S.R.,Andhra Pradesh,2019,4,2019Q4,20,0,0,361.0
Y.S.R.,Andhra Pradesh,2020,1,2020Q1,21,0,0,359.0
Y.S.R.,Andhra Pradesh,2020,2,2020Q2,22,0,0,360.0
Y.S.R.,Andhra Pradesh,2020,3,2020Q3,23,0,0,361.0
Y.S.R.,Andhra Pradesh,2020,4,2020Q4,24,0,0,365.0
Y.S.R.,Andhra Pradesh,2021,1,2021Q1,25,0,0,368.0
Y.S.R.,Andhra Pradesh,2021,2,2021Q2,26,0,0,359.0
Y.S.R.,Andhra Pradesh,2021,3,2021Q3,27,0,0,364.0
Y.S.R.,Andhra Pradesh,2021,4,2021Q4,28,0,0,364.0
Y.S.R.,Andhra Pradesh,2022,1,2022Q1,29,0,0,365.0
Y.S.R.,Andhra Pradesh,2022,2,2022Q2,30,0,0,374.0
Y.S.R.,Andhra Pradesh,2022,3,2022Q3,31,0,0,275.0
Y.S.R.,Andhra Pradesh,2022,4,2022Q4,32,0,0,276.0
Y.S.R.,Andhra Pradesh,2023,1,2023Q1,33,0,0,10654.8685
Y.S.R.,Andhra Pradesh,2023,2,2023Q2,34,0,0,11028.1583
Y.S.R.,Andhra Pradesh,2023,3,2023Q3,35,0,0,11183.2137
Y.S.R.,Andhra Pradesh,2023,4,2023Q4,36,0,0,11272.5772
Y.S.R.,Andhra Pradesh,2024,1,2024Q1,37,0,0,11767.532
Y.S.R.,Andhra Pradesh,2024,2,2024Q2,38,0,0,11598.1394
Y.S.R.,Andhra Pradesh,2024,3,2024Q3,39,0,0,11848.4345
Y.S.R.,Andhra Pradesh,2024,4,2024Q4,40,0,0,11760.0382
Anjaw,Arunachal Pradesh,2015,1,2015Q1,1,0,0,
Anjaw,Arunachal Pradesh,2015,2,2015Q2,2,0,0,
Anjaw,Arunachal Pradesh,2015,3,2015Q3,3,1,0,
Anjaw,Arunachal Pradesh,2015,4,2015Q4,4,0,0,
Anjaw,Arunachal Pradesh,2016,1,2016Q1,5,0,0,
Anjaw,Arunachal Pradesh,2016,2,2016Q2,6,1,0,
Anjaw,Arunachal Pradesh,2016,3,2016Q3,7,0,0,
Anjaw,Arunachal Pradesh,2016,4,2016Q4,8,0,0,
Anjaw,Arunachal Pradesh,2017,1,2017Q1,9,0,0,
Anjaw,Arunachal Pradesh,2017,2,2017Q2,10,0,0,
Anjaw,Arunachal Pradesh,2017,3,2017Q3,11,0,0,
Anjaw,Arunachal Pradesh,2017,4,2017Q4,12,0,0,
Anjaw,Arunachal Pradesh,2018,1,2018Q1,13,0,0,
Anjaw,Arunachal Pradesh,2018,2,2018Q2,14,0,0,
Anjaw,Arunachal Pradesh,2018,3,2018Q3,15,0,0,
Anjaw,Arunachal Pradesh,2018,4,2018Q4,16,0,0,
Anjaw,Arunachal Pradesh,2019,1,2019Q1,17,0,0,
Anjaw,Arunachal Pradesh,2019,2,2019Q2,18,0,0,
Anjaw,Arunachal Pradesh,2019,3,2019Q3,19,0,0,
Anjaw,Arunachal Pradesh,2019,4,2019Q4,20,0,0,
Anjaw,Arunachal Pradesh,2020,1,2020Q1,21,0,0,
Anjaw,Arunachal Pradesh,2020,2,2020Q2,22,1,0,
Anjaw,Arunachal Pradesh,2020,3,2020Q3,23,0,0,
Anjaw,Arunachal Pradesh,2020,4,2020Q4,24,0,0,
Anjaw,Arunachal Pradesh,2021,1,2021Q1,25,0,0,
Anjaw,Arunachal Pradesh,2021,2,2021Q2,26,0,0,
Anjaw,Arunachal Pradesh,2021,3,2021Q3,27,0,0,
Anjaw,Arunachal Pradesh,2021,4,2021Q4,28,0,0,
Anjaw,Arunachal Pradesh,2022,1,2022Q1,29,0,0,
Anjaw,Arunachal Pradesh,2022,2,2022Q2,30,0,0,
Anjaw,Arunachal Pradesh,2022,3,2022Q3,31,0,0,
Anjaw,Arunachal Pradesh,2022,4,2022Q4,32,0,0,
Anjaw,Arunachal Pradesh,2023,1,2023Q1,33,0,0,
Anjaw,Arunachal Pradesh,2023,2,2023Q2,34,0,0,
Anjaw,Arunachal Pradesh,2023,3,2023Q3,35,0,0,
Anjaw,Arunachal Pradesh,2023,4,2023Q4,36,0,0,
Anjaw,Arunachal Pradesh,2024,1,2024Q1,37,0,0,
Anjaw,Arunachal Pradesh,2024,2,2024Q2,38,0,0,
Anjaw,Arunachal Pradesh,2024,3,2024Q3,39,0,0,
Anjaw,Arunachal Pradesh,2024,4,2024Q4,40,0,0,
Changlang,Arunachal Pradesh,2015,1,2015Q1,1,0,0,5.0
Changlang,Arunachal Pradesh,2015,2,2015Q2,2,0,0,6.0
Changlang,Arunachal Pradesh,2015,3,2015Q3,3,1,0,6.0
Changlang,Arunachal Pradesh,2015,4,2015Q4,4,0,0,6.0
Changlang,Arunachal Pradesh,2016,1,2016Q1,5,0,0,6.0
Changlang,Arunachal Pradesh,2016,2,2016Q2,6,1,0,6.0
Changlang,Arunachal Pradesh,2016,3,2016Q3,7,0,0,
Changlang,Arunachal Pradesh,2016,4,2016Q4,8,0,0,
Changlang,Arunachal Pradesh,2017,1,2017Q1,9,0,0,
Changlang,Arunachal Pradesh,2017,2,2017Q2,10,0,0,6.0
Changlang,Arunachal Pradesh,2017,3,2017Q3,11,0,0,6.0
Changlang,Arunachal Pradesh,2017,4,2017Q4,12,0,0,6.0
Changlang,Arunachal Pradesh,2018,1,2018Q1,13,0,0,6.0
Changlang,Arunachal Pradesh,2018,2,2018Q2,14,0,0,6.0
Changlang,Arunachal Pradesh,2018,3,2018Q3,15,0,0,6.0
Changlang,Arunachal Pradesh,2018,4,2018Q4,16,0,0,6.0
Changlang,Arunachal Pradesh,2019,1,2019Q1,17,0,0,6.0
Changlang,Arunachal Pradesh,2019,2,2019Q2,18,0,0,6.0
Changlang,Arunachal Pradesh,2019,3,2019Q3,19,0,0,6.0
Changlang,Arunachal Pradesh,2019,4,2019Q4,20,0,0,6.0
Changlang,Arunachal Pradesh,2020,1,2020Q1,21,0,0,6.0
Changlang,Arunachal Pradesh,2020,2,2020Q2,22,1,0,6.0
Changlang,Arunachal Pradesh,2020,3,2020Q3,23,0,0,6.0
Changlang,Arunachal Pradesh,2020,4,2020Q4,24,0,0,6.0
Changlang,Arunachal Pradesh,2021,1,2021Q1,25,0,0,6.0
Changlang,Arunachal Pradesh,2021,2,2021Q2,26,0,0,6.0
Changlang,Arunachal Pradesh,2021,3,2021Q3,27,0,0,7.0
Changlang,Arunachal Pradesh,2021,4,2021Q4,28,0,0,7.0
Changlang,Arunachal Pradesh,2022,1,2022Q1,29,0,0,7.0
Changlang,Arunachal Pradesh,2022,2,2022Q2,30,0,0,7.0
Changlang,Arunachal Pradesh,2022,3,2022Q3,31,0,0,7.0
Changlang,Arunachal Pradesh,2022,4,2022Q4,32,0,0,8.0
Changlang,Arunachal Pradesh,2023,1,2023Q1,33,0,0,876.0774
Changlang,Arunachal Pradesh,2023,2,2023Q2,34,0,0,804.6128
Changlang,Arunachal Pradesh,2023,3,2023Q3,35,0,0,770.2699
Changlang,Arunachal Pradesh,2023,4,2023Q4,36,0,0,788.094
Changlang,Arunachal Pradesh,2024,1,2024Q1,37,0,0,905.6527
Changlang,Arunachal Pradesh,2024,2,2024Q2,38,0,0,855.4264
Changlang,Arunachal Pradesh,2024,3,2024Q3,39,0,0,824.6591
Changlang,Arunachal Pradesh,2024,4,2024Q4,40,0,0,836.3168
Dibang Valley,Arunachal Pradesh,2015,1,2015Q1,1,0,0,
Dibang Valley,Arunachal Pradesh,2015,2,2015Q2,2,0,0,
Dibang Valley,Arunachal Pradesh,2015,3,2015Q3,3,1,0,
Dibang Valley,Arunachal Pradesh,2015,4,2015Q4,4,0,0,
Dibang Valley,Arunachal Pradesh,2016,1,2016Q1,5,0,0,
Dibang Valley,Arunachal Pradesh,2016,2,2016Q2,6,1,0,
Dibang Valley,Arunachal Pradesh,2016,3,2016Q3,7,0,0,
Dibang Valley,Arunachal Pradesh,2016,4,2016Q4,8,0,0,
Dibang Valley,Arunachal Pradesh,2017,1,2017Q1,9,0,0,
Dibang Valley,Arunachal Pradesh,2017,2,2017Q2,10,0,0,
Dibang Valley,Arunachal Pradesh,2017,3,2017Q3,11,0,0,
Dibang Valley,Arunachal Pradesh,2017,4,2017Q4,12,0,0,
Dibang Valley,Arunachal Pradesh,2018,1,2018Q1,13,0,0,
Dibang Valley,Arunachal Pradesh,2018,2,2018Q2,14,0,0,
Dibang Valley,Arunachal Pradesh,2018,3,2018Q3,15,0,0,
Dibang Valley,Arunachal Pradesh,2018,4,2018Q4,16,0,0,
Dibang Valley,Arunachal Pradesh,2019,1,2019Q1,17,0,0,
Dibang Valley,Arunachal Pradesh,2019,2,2019Q2,18,0,0,
Dibang Valley,Arunachal Pradesh,2019,3,2019Q3,19,0,0,
Dibang Valley,Arunachal Pradesh,2019,4,2019Q4,20,0,0,
Dibang Valley,Arunachal Pradesh,2020,1,2020Q1,21,0,0,
Dibang Valley,Arunachal Pradesh,2020,2,2020Q2,22,1,0,
Dibang Valley,Arunachal Pradesh,2020,3,2020Q3,23,0,0,
